date,Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
2016-12,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2016-12,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2016-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2016-12,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2016-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2016-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2016-12,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2016-12,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2016-12,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2016-12,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2016-12,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2016-12,KCZT,DIMMIT COUNT,-99.8236,28.5222,182,ASOS,170006
2016-12,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2016-12,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2016-12,TRCT2,TELEGRAPH 9,-100.0173,30.4064,662,LCRA,180954
2016-12,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2016-12,RGCT2,ROCKSPRINGS,-100.0619,30.1393,702,LCRA,180958
2016-12,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2016-12,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2016-12,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2016-12,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2016-12,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2016-12,HACT2,HARPER 8 NE,-99.1464,30.3807,575,LCRA,180978
2016-12,DXCT2,DOSS 4 N,-99.1289,30.4975,510,LCRA,180979
2016-12,DOCT2,DOSS 8 W,-99.2564,30.4392,664,LCRA,180981
2016-12,CXCT2,CHERRY SPRIN,-98.965,30.4933,506,LCRA,180987
2016-12,FDGT2,FREDERICKSBU,-98.8517,30.4211,613,LCRA,181007
2016-12,RMCT2,ROUND MOUNTA,-98.5121,30.483,398,LCRA,181015
2016-12,RMNT2,ROUND MOUNTA,-98.4319,30.4886,385,LCRA,181019
2016-12,RDMT2,MARBLE FALLS,-98.3379,30.4476,416,LCRA,181026
2016-12,SDPT2,SPICEWOOD 5,-98.242,30.4931,277,LCRA,181031
2016-12,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2016-12,HBCT2,HARPER 4 SSW,-99.2701,30.2508,644,LCRA,181033
2016-12,HHCT2,HARPER 8 SSE,-99.1774,30.192,649,LCRA,181034
2016-12,FDCT2,FREDERICKSBU,-99.0303,30.2473,546,LCRA,181035
2016-12,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2016-12,WTCT2,WILLOW CITY,-98.7472,30.3275,583,LCRA,181041
2016-12,PWCT2,PEDERNALES R,-98.6253,30.2408,432,LCRA,181042
2016-12,BLRT2,BLANCO 13 WN,-98.6136,30.1717,503,LCRA,181043
2016-12,WLTT2,WILLOW CITY,-98.7269,30.4314,544,LCRA,181044
2016-12,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2016-12,JHOT2,JOHNSON CITY,-98.4934,30.3987,471,LCRA,181047
2016-12,JHCT2,JOHNSON CITY,-98.4299,30.3322,420,LCRA,181048
2016-12,BCOT2,BLANCO 5 NNE,-98.3825,30.1617,425,LCRA,181051
2016-12,CYET2,JOHNSON CITY,-98.2391,30.2825,356,LCRA,181053
2016-12,JHNT2,JOHNSON CITY,-98.3556,30.393,385,LCRA,181056
2016-12,CYHT2,SPICEWOOD 4,-98.1596,30.4208,306,LCRA,181058
2016-12,SCWT2,LAKEWAY 6 W,-98.0955,30.368,270,LCRA,181059
2016-12,AUTT2,LAKEWAY 2 E,-97.9641,30.3665,253,LCRA,181063
2016-12,LGVT2,LAGO VISTA 1,-97.9795,30.4569,305,LCRA,181064
2016-12,MFMT2,MANSFIELD DA,-97.8984,30.3913,218,LCRA,181069
2016-12,MDPT2,LAKE AUSTIN,-97.9125,30.3875,154,LCRA,181070
2016-12,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2016-12,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2016-12,DRPT2,DRIPPING SPR,-98.0604,30.2457,340,LCRA,181077
2016-12,DRCT2,DRIFTWOOD 4,-98.0081,30.0834,267,LCRA,181084
2016-12,MTCT2,MANCHACA 4 W,-97.9002,30.1416,263,LCRA,181085
2016-12,CWCT2,CEDAR CREEK,-97.5547,30.0783,138,LCRA,181096
2016-12,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2017-01,K5C1,BOERNE STAGE,-98.6947,29.7239,414,ASOS,2516
2017-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2017-01,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2017-01,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2017-01,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2017-01,KECU,EDWARDS COUN,-100.1739,29.9469,723,ASOS,3238
2017-01,KEDC,AUSTIN EXECU,-97.5664,30.3975,187,ASOS,3239
2017-01,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2017-01,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
2017-01,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2017-01,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2017-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2017-01,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2017-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2017-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2017-01,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2017-01,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2017-01,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2017-01,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2017-01,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2017-01,KCZT,DIMMIT COUNT,-99.8236,28.5222,182,ASOS,170006
2017-01,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2017-01,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2017-01,TRCT2,TELEGRAPH 9,-100.0173,30.4064,662,LCRA,180954
2017-01,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2017-01,RGCT2,ROCKSPRINGS,-100.0619,30.1393,702,LCRA,180958
2017-01,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2017-01,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2017-01,JTCT2,JUNCTION 14,-99.5914,30.3521,629,LCRA,180963
2017-01,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2017-01,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2017-01,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2017-01,FDKT2,FREDERICKSBU,-99.0072,30.41,629,LCRA,180977
2017-01,HACT2,HARPER 8 NE,-99.1464,30.3807,575,LCRA,180978
2017-01,DXCT2,DOSS 4 N,-99.1289,30.4975,510,LCRA,180979
2017-01,DOCT2,DOSS 8 W,-99.2564,30.4392,664,LCRA,180981
2017-01,CXCT2,CHERRY SPRIN,-98.965,30.4933,506,LCRA,180987
2017-01,FDGT2,FREDERICKSBU,-98.8517,30.4211,613,LCRA,181007
2017-01,RMCT2,ROUND MOUNTA,-98.5121,30.483,398,LCRA,181015
2017-01,RMNT2,ROUND MOUNTA,-98.4319,30.4886,385,LCRA,181019
2017-01,RDMT2,MARBLE FALLS,-98.3379,30.4476,416,LCRA,181026
2017-01,SDPT2,SPICEWOOD 5,-98.242,30.4931,277,LCRA,181031
2017-01,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2017-01,HBCT2,HARPER 4 SSW,-99.2701,30.2508,644,LCRA,181033
2017-01,HHCT2,HARPER 8 SSE,-99.1774,30.192,649,LCRA,181034
2017-01,FDCT2,FREDERICKSBU,-99.0303,30.2473,546,LCRA,181035
2017-01,FRCT2,FREDERICKSBU,-98.9497,30.1661,553,LCRA,181036
2017-01,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2017-01,FGCT2,FREDERICKSBU,-98.8068,30.1432,548,LCRA,181039
2017-01,WTCT2,WILLOW CITY,-98.7472,30.3275,583,LCRA,181041
2017-01,PWCT2,PEDERNALES R,-98.6253,30.2408,432,LCRA,181042
2017-01,BLRT2,BLANCO 13 WN,-98.6136,30.1717,503,LCRA,181043
2017-01,WLTT2,WILLOW CITY,-98.7269,30.4314,544,LCRA,181044
2017-01,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2017-01,NJCT2,NORTH GRAPE,-98.5373,30.3561,396,LCRA,181046
2017-01,JHOT2,JOHNSON CITY,-98.4934,30.3987,471,LCRA,181047
2017-01,JHCT2,JOHNSON CITY,-98.4299,30.3322,420,LCRA,181048
2017-01,BCOT2,BLANCO 5 NNE,-98.3825,30.1617,425,LCRA,181051
2017-01,CYET2,JOHNSON CITY,-98.2391,30.2825,356,LCRA,181053
2017-01,DIRT2,DRIPPING SPR,-98.2225,30.1967,409,LCRA,181054
2017-01,JHNT2,JOHNSON CITY,-98.3556,30.393,385,LCRA,181056
2017-01,CYCT2,CYPRESS CREE,-98.1899,30.3842,270,LCRA,181057
2017-01,CYHT2,SPICEWOOD 4,-98.1596,30.4208,306,LCRA,181058
2017-01,SCWT2,LAKEWAY 6 W,-98.0955,30.368,270,LCRA,181059
2017-01,AUTT2,LAKEWAY 2 E,-97.9641,30.3665,253,LCRA,181063
2017-01,LGVT2,LAGO VISTA 1,-97.9795,30.4569,305,LCRA,181064
2017-01,VLET2,CEDAR PARK 3,-97.8594,30.4739,289,LCRA,181067
2017-01,MFMT2,MANSFIELD DA,-97.8984,30.3913,218,LCRA,181069
2017-01,MDPT2,LAKE AUSTIN,-97.9125,30.3875,154,LCRA,181070
2017-01,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2017-01,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2017-01,DRPT2,DRIPPING SPR,-98.0604,30.2457,340,LCRA,181077
2017-01,OHBT2,BARTON CREEK,-97.9256,30.2963,232,LCRA,181078
2017-01,TLTT2,TOWN LAKE NE,-97.7203,30.2493,134,LCRA,181080
2017-01,DRCT2,DRIFTWOOD 4,-98.0081,30.0834,267,LCRA,181084
2017-01,MTCT2,MANCHACA 4 W,-97.9002,30.1416,263,LCRA,181085
2017-01,ATIT2,ONION CREEK,-97.689,30.1773,147,LCRA,181086
2017-01,MNGT2,GILLELAND CR,-97.5681,30.2978,140,LCRA,181088
2017-01,CWCT2,CEDAR CREEK,-97.5547,30.0783,138,LCRA,181096
2017-01,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2017-02,K5C1,BOERNE STAGE,-98.6947,29.7239,414,ASOS,2516
2017-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2017-02,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2017-02,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2017-02,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2017-02,KEDC,AUSTIN EXECU,-97.5664,30.3975,187,ASOS,3239
2017-02,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2017-02,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
2017-02,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2017-02,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2017-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2017-02,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2017-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2017-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2017-02,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2017-02,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2017-02,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2017-02,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2017-02,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2017-02,KCZT,DIMMIT COUNT,-99.8236,28.5222,182,ASOS,170006
2017-02,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2017-02,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2017-02,TRCT2,TELEGRAPH 9,-100.0173,30.4064,662,LCRA,180954
2017-02,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2017-02,RGCT2,ROCKSPRINGS,-100.0619,30.1393,702,LCRA,180958
2017-02,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2017-02,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2017-02,JTCT2,JUNCTION 14,-99.5914,30.3521,629,LCRA,180963
2017-02,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2017-02,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2017-02,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2017-02,FDKT2,FREDERICKSBU,-99.0072,30.41,629,LCRA,180977
2017-02,HACT2,HARPER 8 NE,-99.1464,30.3807,575,LCRA,180978
2017-02,DXCT2,DOSS 4 N,-99.1289,30.4975,510,LCRA,180979
2017-02,DOCT2,DOSS 8 W,-99.2564,30.4392,664,LCRA,180981
2017-02,CXCT2,CHERRY SPRIN,-98.965,30.4933,506,LCRA,180987
2017-02,FDGT2,FREDERICKSBU,-98.8517,30.4211,613,LCRA,181007
2017-02,RMCT2,ROUND MOUNTA,-98.5121,30.483,398,LCRA,181015
2017-02,RMNT2,ROUND MOUNTA,-98.4319,30.4886,385,LCRA,181019
2017-02,RDMT2,MARBLE FALLS,-98.3379,30.4476,416,LCRA,181026
2017-02,SDPT2,SPICEWOOD 5,-98.242,30.4931,277,LCRA,181031
2017-02,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2017-02,HBCT2,HARPER 4 SSW,-99.2701,30.2508,644,LCRA,181033
2017-02,HHCT2,HARPER 8 SSE,-99.1774,30.192,649,LCRA,181034
2017-02,FDCT2,FREDERICKSBU,-99.0303,30.2473,546,LCRA,181035
2017-02,FRCT2,FREDERICKSBU,-98.9497,30.1661,553,LCRA,181036
2017-02,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2017-02,FGCT2,FREDERICKSBU,-98.8068,30.1432,548,LCRA,181039
2017-02,WTCT2,WILLOW CITY,-98.7472,30.3275,583,LCRA,181041
2017-02,PWCT2,PEDERNALES R,-98.6253,30.2408,432,LCRA,181042
2017-02,BLRT2,BLANCO 13 WN,-98.6136,30.1717,503,LCRA,181043
2017-02,WLTT2,WILLOW CITY,-98.7269,30.4314,544,LCRA,181044
2017-02,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2017-02,NJCT2,NORTH GRAPE,-98.5373,30.3561,396,LCRA,181046
2017-02,JHOT2,JOHNSON CITY,-98.4934,30.3987,471,LCRA,181047
2017-02,JHCT2,JOHNSON CITY,-98.4299,30.3322,420,LCRA,181048
2017-02,BCOT2,BLANCO 5 NNE,-98.3825,30.1617,425,LCRA,181051
2017-02,CYET2,JOHNSON CITY,-98.2391,30.2825,356,LCRA,181053
2017-02,DIRT2,DRIPPING SPR,-98.2225,30.1967,409,LCRA,181054
2017-02,JHNT2,JOHNSON CITY,-98.3556,30.393,385,LCRA,181056
2017-02,CYCT2,CYPRESS CREE,-98.1899,30.3842,270,LCRA,181057
2017-02,CYHT2,SPICEWOOD 4,-98.1596,30.4208,306,LCRA,181058
2017-02,SCWT2,LAKEWAY 6 W,-98.0955,30.368,270,LCRA,181059
2017-02,AUTT2,LAKEWAY 2 E,-97.9641,30.3665,253,LCRA,181063
2017-02,LGVT2,LAGO VISTA 1,-97.9795,30.4569,305,LCRA,181064
2017-02,VLET2,CEDAR PARK 3,-97.8594,30.4739,289,LCRA,181067
2017-02,MFMT2,MANSFIELD DA,-97.8984,30.3913,218,LCRA,181069
2017-02,MDPT2,LAKE AUSTIN,-97.9125,30.3875,154,LCRA,181070
2017-02,CACT2,LAKE AUSTIN,-97.8675,30.3522,154,LCRA,181072
2017-02,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2017-02,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2017-02,DRPT2,DRIPPING SPR,-98.0604,30.2457,340,LCRA,181077
2017-02,OHBT2,BARTON CREEK,-97.9256,30.2963,232,LCRA,181078
2017-02,TLTT2,TOWN LAKE NE,-97.7203,30.2493,134,LCRA,181080
2017-02,DRGT2,DRIPPING SPR,-98.1136,30.1222,355,LCRA,181083
2017-02,DRCT2,DRIFTWOOD 4,-98.0081,30.0834,267,LCRA,181084
2017-02,MTCT2,MANCHACA 4 W,-97.9002,30.1416,263,LCRA,181085
2017-02,ATIT2,ONION CREEK,-97.689,30.1773,147,LCRA,181086
2017-02,PGCT2,PFLUGERVILLE,-97.603,30.4062,196,LCRA,181087
2017-02,MNGT2,GILLELAND CR,-97.5681,30.2978,140,LCRA,181088
2017-02,CWCT2,CEDAR CREEK,-97.5547,30.0783,138,LCRA,181096
2017-02,KT70,LAUGHLIN AIR,-100.4735,29.1174,297,ASOS,184228
2017-02,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2017-03,K5C1,BOERNE STAGE,-98.6947,29.7239,414,ASOS,2516
2017-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2017-03,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2017-03,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2017-03,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2017-03,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
2017-03,KECU,EDWARDS COUN,-100.1739,29.9469,723,ASOS,3238
2017-03,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2017-03,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
2017-03,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2017-03,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2017-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2017-03,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2017-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2017-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2017-03,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2017-03,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2017-03,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2017-03,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2017-03,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2017-03,KCZT,DIMMIT COUNT,-99.8236,28.5222,182,ASOS,170006
2017-03,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2017-03,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2017-03,TRCT2,TELEGRAPH 9,-100.0173,30.4064,662,LCRA,180954
2017-03,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2017-03,RGCT2,ROCKSPRINGS,-100.0619,30.1393,702,LCRA,180958
2017-03,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2017-03,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2017-03,JTCT2,JUNCTION 14,-99.5914,30.3521,629,LCRA,180963
2017-03,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2017-03,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2017-03,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2017-03,FDKT2,FREDERICKSBU,-99.0072,30.41,629,LCRA,180977
2017-03,HACT2,HARPER 8 NE,-99.1464,30.3807,575,LCRA,180978
2017-03,DXCT2,DOSS 4 N,-99.1289,30.4975,510,LCRA,180979
2017-03,DOCT2,DOSS 8 W,-99.2564,30.4392,664,LCRA,180981
2017-03,CXCT2,CHERRY SPRIN,-98.965,30.4933,506,LCRA,180987
2017-03,FDGT2,FREDERICKSBU,-98.8517,30.4211,613,LCRA,181007
2017-03,RMCT2,ROUND MOUNTA,-98.5121,30.483,398,LCRA,181015
2017-03,RMNT2,ROUND MOUNTA,-98.4319,30.4886,385,LCRA,181019
2017-03,RDMT2,MARBLE FALLS,-98.3379,30.4476,416,LCRA,181026
2017-03,SDPT2,SPICEWOOD 5,-98.242,30.4931,277,LCRA,181031
2017-03,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2017-03,HBCT2,HARPER 4 SSW,-99.2701,30.2508,644,LCRA,181033
2017-03,HHCT2,HARPER 8 SSE,-99.1774,30.192,649,LCRA,181034
2017-03,FDCT2,FREDERICKSBU,-99.0303,30.2473,546,LCRA,181035
2017-03,FRCT2,FREDERICKSBU,-98.9497,30.1661,553,LCRA,181036
2017-03,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2017-03,FGCT2,FREDERICKSBU,-98.8068,30.1432,548,LCRA,181039
2017-03,WTCT2,WILLOW CITY,-98.7472,30.3275,583,LCRA,181041
2017-03,PWCT2,PEDERNALES R,-98.6253,30.2408,432,LCRA,181042
2017-03,BLRT2,BLANCO 13 WN,-98.6136,30.1717,503,LCRA,181043
2017-03,WLTT2,WILLOW CITY,-98.7269,30.4314,544,LCRA,181044
2017-03,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2017-03,NJCT2,NORTH GRAPE,-98.5373,30.3561,396,LCRA,181046
2017-03,JHOT2,JOHNSON CITY,-98.4934,30.3987,471,LCRA,181047
2017-03,JHCT2,JOHNSON CITY,-98.4299,30.3322,420,LCRA,181048
2017-03,BCOT2,BLANCO 5 NNE,-98.3825,30.1617,425,LCRA,181051
2017-03,CYET2,JOHNSON CITY,-98.2391,30.2825,356,LCRA,181053
2017-03,JHNT2,JOHNSON CITY,-98.3556,30.393,385,LCRA,181056
2017-03,CYCT2,CYPRESS CREE,-98.1899,30.3842,270,LCRA,181057
2017-03,CYHT2,SPICEWOOD 4,-98.1596,30.4208,306,LCRA,181058
2017-03,SCWT2,LAKEWAY 6 W,-98.0955,30.368,270,LCRA,181059
2017-03,AUTT2,LAKEWAY 2 E,-97.9641,30.3665,253,LCRA,181063
2017-03,LGVT2,LAGO VISTA 1,-97.9795,30.4569,305,LCRA,181064
2017-03,VLET2,CEDAR PARK 3,-97.8594,30.4739,289,LCRA,181067
2017-03,MFMT2,MANSFIELD DA,-97.8984,30.3913,218,LCRA,181069
2017-03,MDPT2,LAKE AUSTIN,-97.9125,30.3875,154,LCRA,181070
2017-03,CACT2,LAKE AUSTIN,-97.8675,30.3522,154,LCRA,181072
2017-03,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2017-03,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2017-03,DRPT2,DRIPPING SPR,-98.0604,30.2457,340,LCRA,181077
2017-03,DRGT2,DRIPPING SPR,-98.1136,30.1222,355,LCRA,181083
2017-03,DRCT2,DRIFTWOOD 4,-98.0081,30.0834,267,LCRA,181084
2017-03,MTCT2,MANCHACA 4 W,-97.9002,30.1416,263,LCRA,181085
2017-03,ATIT2,ONION CREEK,-97.689,30.1773,147,LCRA,181086
2017-03,PGCT2,PFLUGERVILLE,-97.603,30.4062,196,LCRA,181087
2017-03,MNGT2,GILLELAND CR,-97.5681,30.2978,140,LCRA,181088
2017-03,CWCT2,CEDAR CREEK,-97.5547,30.0783,138,LCRA,181096
2017-03,KT70,LAUGHLIN AIR,-100.4735,29.1174,297,ASOS,184228
2017-03,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2017-04,K5C1,BOERNE STAGE,-98.6947,29.7239,414,ASOS,2516
2017-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2017-04,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2017-04,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2017-04,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2017-04,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
2017-04,KECU,EDWARDS COUN,-100.1739,29.9469,723,ASOS,3238
2017-04,KEDC,AUSTIN EXECU,-97.5664,30.3975,187,ASOS,3239
2017-04,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2017-04,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
2017-04,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2017-04,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2017-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2017-04,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2017-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2017-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2017-04,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2017-04,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2017-04,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2017-04,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2017-04,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2017-04,KCZT,DIMMIT COUNT,-99.8236,28.5222,182,ASOS,170006
2017-04,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2017-04,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2017-04,TRCT2,TELEGRAPH 9,-100.0173,30.4064,662,LCRA,180954
2017-04,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2017-04,RGCT2,ROCKSPRINGS,-100.0619,30.1393,702,LCRA,180958
2017-04,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2017-04,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2017-04,JTCT2,JUNCTION 14,-99.5914,30.3521,629,LCRA,180963
2017-04,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2017-04,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2017-04,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
